participant,Welcome_Screen:1,participant_code:1,age:1,gender:1,handedness:1,education:1,income:1,computer_hours:1,wcst_task:1,n_back_task:1,corsi_block_span_task:1,fitts_law:1,navon_task:1,TIME_start,TIME_end,TIME_total
s.6c2a0f1f-b535-43c0-b492-1ae29221b415.txt,"","","","","","","","","","","","","",2021-05-25-17-01,"",""
s.adac53c2-b13a-44ce-bebd-efd519644c11.txt,welcome_screen.2021-05-25-1635.data.adac53c2-b13a-44ce-bebd-efd519644c11.txt,984020,35,1,1,3,5,39,WCST_Task.2021-05-25-1645.data.adac53c2-b13a-44ce-bebd-efd519644c11.txt,N_Back_Task.2021-05-25-1651.data.adac53c2-b13a-44ce-bebd-efd519644c11.txt,Corsi_Block_Span_Task.2021-05-25-1654.data.adac53c2-b13a-44ce-bebd-efd519644c11.txt,Fitts_Law.2021-05-25-1656.data.adac53c2-b13a-44ce-bebd-efd519644c11.txt,Navon_Task.2021-05-25-1658.data.adac53c2-b13a-44ce-bebd-efd519644c11.txt,2021-05-25-16-35,2021-05-25-16-58,23,
s.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,welcome_screen.2021-05-25-1618.data.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,208212,41,1,1,3,4,55,WCST_Task.2021-05-25-1627.data.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,N_Back_Task.2021-05-25-1632.data.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,Corsi_Block_Span_Task.2021-05-25-1634.data.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,Fitts_Law.2021-05-25-1635.data.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,Navon_Task.2021-05-25-1638.data.b983e6bb-d7b8-48c2-9467-671a3d3718be.txt,2021-05-25-16-18,2021-05-25-16-38,20,
s.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,welcome_screen.2021-05-25-1647.data.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,628718,47,2,1,4,8,3,WCST_Task.2021-05-25-1655.data.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,N_Back_Task.2021-05-25-1700.data.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,Corsi_Block_Span_Task.2021-05-25-1701.data.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,Fitts_Law.2021-05-25-1702.data.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,Navon_Task.2021-05-25-1705.data.de8008be-3741-48b2-b7b8-4e0ff4c4cf6e.txt,2021-05-25-16-47,2021-05-25-17-05,18,
s.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,welcome_screen.2021-05-25-1601.data.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,377849,50,2,1,3,5,15,WCST_Task.2021-05-25-1611.data.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,N_Back_Task.2021-05-25-1617.data.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,Corsi_Block_Span_Task.2021-05-25-1620.data.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,Fitts_Law.2021-05-25-1622.data.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,Navon_Task.2021-05-25-1625.data.1d69da70-7d7b-4466-af0b-11c6d3ac2aea.txt,2021-05-25-16-01,2021-05-25-16-25,24,
s.57f7803f-a348-4ea8-b28a-6b562a65cf81.txt,welcome_screen.2021-05-25-1600.data.57f7803f-a348-4ea8-b28a-6b562a65cf81.txt,211921,33,2,1,3,8,66,"","","","","",2021-05-25-15-59,"",""
s.59681ae3-b7a8-4037-9dbc-ef90df5c8d04.txt,"","","","","","","","","","","","","",2021-05-29-21-50,"",""
s.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,welcome_screen.2021-05-25-1700.data.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,276141,38,2,1,2,5,10,WCST_Task.2021-05-25-1710.data.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,N_Back_Task.2021-05-25-1715.data.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,Corsi_Block_Span_Task.2021-05-25-1717.data.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,Fitts_Law.2021-05-25-1718.data.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,Navon_Task.2021-05-25-1721.data.17c406ba-8a00-47c1-8d89-6d1e1ef7271f.txt,2021-05-25-17-00,2021-05-25-17-21,21,
s.922bd408-3dbb-4694-9bb1-e18f6facb16e.txt,welcome_screen.2021-05-25-1603.data.922bd408-3dbb-4694-9bb1-e18f6facb16e.txt,127180,33,1,2,3,8,72,WCST_Task.2021-05-25-1619.data.922bd408-3dbb-4694-9bb1-e18f6facb16e.txt,N_Back_Task.2021-05-25-1628.data.922bd408-3dbb-4694-9bb1-e18f6facb16e.txt,Corsi_Block_Span_Task.2021-05-25-1629.data.922bd408-3dbb-4694-9bb1-e18f6facb16e.txt,Fitts_Law.2021-05-25-1633.data.922bd408-3dbb-4694-9bb1-e18f6facb16e.txt,"",2021-05-25-16-03,"",""
s.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,welcome_screen.2021-05-25-1629.data.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,489027,50,1,1,3,7,90,WCST_Task.2021-05-25-1636.data.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,N_Back_Task.2021-05-25-1641.data.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,Corsi_Block_Span_Task.2021-05-25-1643.data.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,Fitts_Law.2021-05-25-1644.data.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,Navon_Task.2021-05-25-1647.data.83e518fa-8fd6-4a3f-acc5-7de7d3f33e68.txt,2021-05-25-16-28,2021-05-25-16-47,19,
s.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,welcome_screen.2021-05-25-1559.data.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,787344,32,1,1,3,9,81,WCST_Task.2021-05-25-1609.data.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,N_Back_Task.2021-05-25-1614.data.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,Corsi_Block_Span_Task.2021-05-25-1615.data.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,Fitts_Law.2021-05-25-1617.data.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,Navon_Task.2021-05-25-1620.data.b0bf558b-1dfd-4142-91a7-abac02048c48.txt,2021-05-25-15-59,2021-05-25-16-20,21,
s.3027046f-aeac-4767-87a5-600279a57495.txt,welcome_screen.2021-05-29-2002.data.3027046f-aeac-4767-87a5-600279a57495.txt,908198,42,1,1,4,7,50,"","","","","",2021-05-29-20-02,"",""
s.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,welcome_screen.2021-05-25-1557.data.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,847759,60,1,1,3,3,10,WCST_Task.2021-05-25-1609.data.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,N_Back_Task.2021-05-25-1614.data.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,Fitts_Law.2021-05-25-1618.data.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,Navon_Task.2021-05-25-1622.data.8e72bcd6-a8d6-4004-b170-38289d52ab56.txt,2021-05-25-15-57,2021-05-25-16-22,25,
s.e6294566-178b-42bc-8f2b-959b5df2e870.txt,welcome_screen.2021-05-25-1600.data.e6294566-178b-42bc-8f2b-959b5df2e870.txt,915038,28,1,2,3,2,30,WCST_Task.2021-05-25-1608.data.e6294566-178b-42bc-8f2b-959b5df2e870.txt,"","","","",2021-05-25-16-00,"",""
s.869cf73d-7806-424e-b6cb-d25fb465870a.txt,welcome_screen.2021-05-25-1607.data.869cf73d-7806-424e-b6cb-d25fb465870a.txt,562945,33,2,1,4,8,12,WCST_Task.2021-05-25-1623.data.869cf73d-7806-424e-b6cb-d25fb465870a.txt,N_Back_Task.2021-05-25-1628.data.869cf73d-7806-424e-b6cb-d25fb465870a.txt,Corsi_Block_Span_Task.2021-05-25-1629.data.869cf73d-7806-424e-b6cb-d25fb465870a.txt,Fitts_Law.2021-05-25-1631.data.869cf73d-7806-424e-b6cb-d25fb465870a.txt,"",2021-05-25-16-07,2021-05-25-16-34,27,
s.7397a572-4c2f-4af0-a0bc-001b1401148a.txt,welcome_screen.2021-05-25-1613.data.7397a572-4c2f-4af0-a0bc-001b1401148a.txt,274564,40,2,1,3,4,5,WCST_Task.2021-05-25-1637.data.7397a572-4c2f-4af0-a0bc-001b1401148a.txt,N_Back_Task.2021-05-25-1701.data.7397a572-4c2f-4af0-a0bc-001b1401148a.txt,"","","",2021-05-25-16-12,"",""
s.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,welcome_screen.2021-05-25-1611.data.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,869019,34,1,1,3,3,32,WCST_Task.2021-05-25-1622.data.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,N_Back_Task.2021-05-25-1627.data.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,Corsi_Block_Span_Task.2021-05-25-1628.data.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,Fitts_Law.2021-05-25-1631.data.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,Navon_Task.2021-05-25-1633.data.09e33c76-254c-4f0d-84f4-eb2cccc0d1ac.txt,2021-05-25-16-11,2021-05-25-16-33,22,
s.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,welcome_screen.2021-05-25-1613.data.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,867257,45,1,1,3,8,8,WCST_Task.2021-05-25-1625.data.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,N_Back_Task.2021-05-25-1630.data.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,Corsi_Block_Span_Task.2021-05-25-1631.data.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,Fitts_Law.2021-05-25-1633.data.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,Navon_Task.2021-05-25-1637.data.24eb3322-9b9e-46d3-942c-d298507ec6cb.txt,2021-05-25-16-12,2021-05-25-16-37,25,
s.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,welcome_screen.2021-05-29-2131.data.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,586518,25,1,1,2,8,38,WCST_Task.2021-05-29-2140.data.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,N_Back_Task.2021-05-29-2145.data.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,Corsi_Block_Span_Task.2021-05-29-2147.data.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,Fitts_Law.2021-05-29-2149.data.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,Navon_Task.2021-05-29-2152.data.05dc86a3-5b89-4a70-812b-45c94f24569d.txt,2021-05-29-21-30,2021-05-29-21-52,22,
s.bd9ab6ad-0d25-4f83-af43-8e7a99790eae.txt,"","","","","","","","","","","","","",2021-05-25-15-56,"",""
s.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,welcome_screen.2021-05-29-2249.data.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,296742,25,1,1,3,7,33,WCST_Task.2021-05-29-2258.data.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,N_Back_Task.2021-05-29-2303.data.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,Corsi_Block_Span_Task.2021-05-29-2305.data.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,Fitts_Law.2021-05-29-2307.data.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,Navon_Task.2021-05-29-2309.data.2d757b55-6e50-4d49-a8df-109afb5ee28b.txt,2021-05-29-22-48,2021-05-29-23-09,21,
s.0ef0dd93-351d-4fc6-9b66-96739cd6c688.txt,welcome_screen.2021-05-25-1601.data.0ef0dd93-351d-4fc6-9b66-96739cd6c688.txt,528304,46,1,1,2,6,1,"","","","","",2021-05-25-15-59,"",""
s.4db989c4-5ca4-43b4-9943-f856207838f5.txt,welcome_screen.2021-05-25-1701.data.4db989c4-5ca4-43b4-9943-f856207838f5.txt,464878,30,2,1,3,5,10,WCST_Task.2021-05-25-1710.data.4db989c4-5ca4-43b4-9943-f856207838f5.txt,N_Back_Task.2021-05-25-1716.data.4db989c4-5ca4-43b4-9943-f856207838f5.txt,Corsi_Block_Span_Task.2021-05-25-1718.data.4db989c4-5ca4-43b4-9943-f856207838f5.txt,Fitts_Law.2021-05-25-1720.data.4db989c4-5ca4-43b4-9943-f856207838f5.txt,Navon_Task.2021-05-25-1726.data.4db989c4-5ca4-43b4-9943-f856207838f5.txt,2021-05-25-17-00,2021-05-25-17-26,26,
s.00ea543b-790f-443f-846a-87edc1c578fe.txt,welcome_screen.2021-05-25-1602.data.00ea543b-790f-443f-846a-87edc1c578fe.txt,223992,23,1,1,3,6,25,WCST_Task.2021-05-25-1611.data.00ea543b-790f-443f-846a-87edc1c578fe.txt,N_Back_Task.2021-05-25-1616.data.00ea543b-790f-443f-846a-87edc1c578fe.txt,Corsi_Block_Span_Task.2021-05-25-1618.data.00ea543b-790f-443f-846a-87edc1c578fe.txt,Fitts_Law.2021-05-25-1620.data.00ea543b-790f-443f-846a-87edc1c578fe.txt,Navon_Task.2021-05-25-1622.data.00ea543b-790f-443f-846a-87edc1c578fe.txt,2021-05-25-16-01,2021-05-25-16-22,21,
s.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,welcome_screen.2021-05-25-1622.data.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,393191,43,2,1,3,4,80,WCST_Task.2021-05-25-1630.data.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,N_Back_Task.2021-05-25-1636.data.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,Corsi_Block_Span_Task.2021-05-25-1639.data.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,Fitts_Law.2021-05-25-1641.data.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,Navon_Task.2021-05-25-1644.data.cef9b2cd-ef06-4c41-8e68-38049434907c.txt,2021-05-25-16-22,2021-05-25-16-44,22,
s.4c02740f-e277-400a-aecc-87efd9aa3165.txt,welcome_screen.2021-05-25-1657.data.4c02740f-e277-400a-aecc-87efd9aa3165.txt,464327,"","","","","","","","","","","",2021-05-25-16-57,"",""
s.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,welcome_screen.2021-05-25-1620.data.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,317920,33,1,1,3,7,10,WCST_Task.2021-05-25-1631.data.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,N_Back_Task.2021-05-25-1637.data.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,Corsi_Block_Span_Task.2021-05-25-1639.data.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,Fitts_Law.2021-05-25-1641.data.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,Navon_Task.2021-05-25-1647.data.4bb95ac5-9f5c-4fdf-b4f7-2e511226849b.txt,2021-05-25-16-20,2021-05-25-16-47,27,
s.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,welcome_screen.2021-05-25-1557.data.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,414065,34,1,1,3,4,7,WCST_Task.2021-05-25-1607.data.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,N_Back_Task.2021-05-25-1614.data.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,Corsi_Block_Span_Task.2021-05-25-1615.data.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,Fitts_Law.2021-05-25-1616.data.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,Navon_Task.2021-05-25-1619.data.a5726c35-b42d-4aa9-924c-2b897c6dbb19.txt,2021-05-25-15-56,2021-05-25-16-19,23,
s.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,welcome_screen.2021-05-25-1644.data.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,657902,40,1,2,4,4,44,WCST_Task.2021-05-25-1703.data.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,N_Back_Task.2021-05-25-1709.data.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,Corsi_Block_Span_Task.2021-05-25-1710.data.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,Fitts_Law.2021-05-25-1712.data.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,Navon_Task.2021-05-25-1715.data.a7bde7bc-cdff-43c3-a47a-ea73f388a7e7.txt,2021-05-25-16-43,2021-05-25-17-15,32,
s.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,welcome_screen.2021-05-25-1559.data.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,230048,27,1,1,4,9,41,WCST_Task.2021-05-25-1608.data.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,N_Back_Task.2021-05-25-1612.data.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,Corsi_Block_Span_Task.2021-05-25-1613.data.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,Fitts_Law.2021-05-25-1615.data.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,Navon_Task.2021-05-25-1617.data.0e5bb56c-95ec-44b1-b326-e6e4bf95238f.txt,2021-05-25-15-59,2021-05-25-16-17,18,
s.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,welcome_screen.2021-05-25-1639.data.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,951797,28,1,1,4,6,7,WCST_Task.2021-05-25-1649.data.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,N_Back_Task.2021-05-25-1654.data.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,Corsi_Block_Span_Task.2021-05-25-1655.data.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,Fitts_Law.2021-05-25-1656.data.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,Navon_Task.2021-05-25-1658.data.19af1759-6f9a-494c-9bde-47f11afb5ba4.txt,2021-05-25-16-38,2021-05-25-16-58,20,
s.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,welcome_screen.2021-05-25-1606.data.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,226288,34,1,1,3,7,5,WCST_Task.2021-05-25-1615.data.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,N_Back_Task.2021-05-25-1620.data.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,Corsi_Block_Span_Task.2021-05-25-1626.data.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,Fitts_Law.2021-05-25-1627.data.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,Navon_Task.2021-05-25-1629.data.92fa2ce2-bdd2-4c7a-aff0-54bca900a9ba.txt,2021-05-25-16-04,2021-05-25-16-29,25,
s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,welcome_screen.2021-05-25-1639.data.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,216437,33,2,1,3,3,60,WCST_Task.2021-05-25-1651.data.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,N_Back_Task.2021-05-25-1658.data.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,Corsi_Block_Span_Task.2021-05-25-1700.data.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,Fitts_Law.2021-05-25-1703.data.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,Navon_Task.2021-05-25-1707.data.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,2021-05-25-16-39,2021-05-25-17-07,28,
s.caf2b756-6b14-49fb-adad-e869ae78d150.txt,welcome_screen.2021-05-25-1556.data.caf2b756-6b14-49fb-adad-e869ae78d150.txt,787860,18,2,1,3,3,27,"","","","","",2021-05-25-15-56,"",""
s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,welcome_screen.2021-05-25-1641.data.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,445799,64,2,1,3,2,17,WCST_Task.2021-05-25-1650.data.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,N_Back_Task.2021-05-25-1655.data.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,Corsi_Block_Span_Task.2021-05-25-1657.data.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,Fitts_Law.2021-05-25-1659.data.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,Navon_Task.2021-05-25-1702.data.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,2021-05-25-16-41,2021-05-25-17-02,21,
s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,welcome_screen.2021-05-25-1554.data.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,359845,34,1,1,3,5,6,WCST_Task.2021-05-25-1603.data.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,"","","","",2021-05-25-15-54,"",""
s.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,welcome_screen.2021-05-25-1554.data.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,117200,39,1,1,3,3,34,WCST_Task.2021-05-25-1602.data.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,N_Back_Task.2021-05-25-1606.data.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,Corsi_Block_Span_Task.2021-05-25-1607.data.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,Fitts_Law.2021-05-25-1608.data.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,Navon_Task.2021-05-25-1610.data.e638a149-016b-48d2-bbad-56ed0446d5a0.txt,2021-05-25-15-54,2021-05-25-16-10,16,
s.62154577-6823-4d72-8a05-8cee0830edcc.txt,welcome_screen.2021-05-25-1701.data.62154577-6823-4d72-8a05-8cee0830edcc.txt,819142,40,1,3,3,2,40,WCST_Task.2021-05-25-1710.data.62154577-6823-4d72-8a05-8cee0830edcc.txt,N_Back_Task.2021-05-25-1715.data.62154577-6823-4d72-8a05-8cee0830edcc.txt,Corsi_Block_Span_Task.2021-05-25-1717.data.62154577-6823-4d72-8a05-8cee0830edcc.txt,Fitts_Law.2021-05-25-1718.data.62154577-6823-4d72-8a05-8cee0830edcc.txt,Navon_Task.2021-05-25-1721.data.62154577-6823-4d72-8a05-8cee0830edcc.txt,2021-05-25-17-01,2021-05-25-17-21,20,
s.5dfdca71-18cd-4bd5-8915-5e26821e4bc2.txt,welcome_screen.2021-05-25-1602.data.5dfdca71-18cd-4bd5-8915-5e26821e4bc2.txt,336137,"","","","","","","","","","","",2021-05-25-16-02,"",""
s.2c9b1da0-f4cc-4b35-b535-ab12ec2e28be.txt,welcome_screen.2021-05-25-1559.data.2c9b1da0-f4cc-4b35-b535-ab12ec2e28be.txt,861137,33,1,2,3,7,39,"","","","","",2021-05-25-15-59,"",""
s.a543cdac-0e29-409b-bb76-7edc2bc98e1b.txt,welcome_screen.2021-05-30-0007.data.a543cdac-0e29-409b-bb76-7edc2bc98e1b.txt,601883,44,1,1,2,5,9,"","","","","",2021-05-30-00-07,"",""
s.262b7a18-29cc-451e-91dd-6f40070c0764.txt,welcome_screen.2021-05-25-1706.data.262b7a18-29cc-451e-91dd-6f40070c0764.txt,869266,53,1,1,3,6,3,WCST_Task.2021-05-25-1715.data.262b7a18-29cc-451e-91dd-6f40070c0764.txt,"","","","",2021-05-25-17-06,"",""
s.c223e0e1-377d-430f-b63f-f6cd90724f77.txt,"","","","","","","","","","","","","",2021-05-25-16-56,"",""
s.847280f5-b3d3-42e8-a293-d90e4b63e288.txt,welcome_screen.2021-05-25-1605.data.847280f5-b3d3-42e8-a293-d90e4b63e288.txt,493677,24,2,1,3,7,57,"","","","","",2021-05-25-16-05,"",""
s.50dd7dfd-706a-4b0c-ac11-f5c272ca172d.txt,welcome_screen.2021-05-25-1555.data.50dd7dfd-706a-4b0c-ac11-f5c272ca172d.txt,885898,27,1,1,3,9,85,"","","","","",2021-05-25-15-54,"",""
s.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,welcome_screen.2021-05-29-2234.data.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,723258,34,2,1,4,6,20,WCST_Task.2021-05-29-2245.data.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,N_Back_Task.2021-05-29-2250.data.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,Corsi_Block_Span_Task.2021-05-29-2252.data.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,Fitts_Law.2021-05-29-2254.data.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,Navon_Task.2021-05-29-2259.data.36ea59f4-8d0f-4d11-98ea-af62f902faab.txt,2021-05-29-22-33,2021-05-29-22-59,26,
s.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,welcome_screen.2021-05-25-1555.data.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,468185,32,1,1,4,8,25,WCST_Task.2021-05-25-1605.data.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,N_Back_Task.2021-05-25-1610.data.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,Corsi_Block_Span_Task.2021-05-25-1612.data.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,Fitts_Law.2021-05-25-1614.data.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,Navon_Task.2021-05-25-1617.data.380a05ba-252a-4e6a-8daa-d4b14f706677.txt,2021-05-25-15-55,2021-05-25-16-17,22,
s.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,welcome_screen.2021-05-29-2122.data.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,595728,25,2,1,3,7,68,WCST_Task.2021-05-29-2133.data.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,N_Back_Task.2021-05-29-2139.data.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,Corsi_Block_Span_Task.2021-05-29-2140.data.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,Fitts_Law.2021-05-29-2142.data.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,Navon_Task.2021-05-29-2146.data.09ff4025-6959-47e6-ba96-628c434fd3cb.txt,2021-05-29-21-21,2021-05-29-21-46,25,
s.5a4debe9-72e8-4dff-9788-478e154aee23.txt,welcome_screen.2021-05-25-1641.data.5a4debe9-72e8-4dff-9788-478e154aee23.txt,554473,30,1,1,3,8,43,WCST_Task.2021-05-25-1658.data.5a4debe9-72e8-4dff-9788-478e154aee23.txt,N_Back_Task.2021-05-25-1703.data.5a4debe9-72e8-4dff-9788-478e154aee23.txt,Corsi_Block_Span_Task.2021-05-25-1704.data.5a4debe9-72e8-4dff-9788-478e154aee23.txt,Fitts_Law.2021-05-25-1706.data.5a4debe9-72e8-4dff-9788-478e154aee23.txt,Navon_Task.2021-05-25-1709.data.5a4debe9-72e8-4dff-9788-478e154aee23.txt,2021-05-25-16-41,2021-05-25-17-09,28,
