,participant,reward,status,action,rule,rule_correct,rule_used,n_t
6192,667664.0,1,1,1,shape,shape,shape,92
6193,667664.0,1,1,1,shape,shape,shape,93
6194,667664.0,1,1,3,color,color,color,94
6195,667664.0,1,1,3,color,color,color,95
6196,667664.0,1,1,3,color,color,color,96
6197,667664.0,1,1,3,color,color,color,97
6198,667664.0,1,1,3,color,color,color,98
6199,667664.0,1,1,3,color,color,color,99
6200,794450.0,1,1,1,shape,shape,shape,0
6201,794450.0,1,1,1,shape,shape,shape,1
6202,794450.0,1,1,1,shape,shape,shape,2
6203,794450.0,1,1,1,shape,shape,shape,3
6204,794450.0,1,1,1,shape,shape,shape,4
6205,794450.0,1,1,1,shape,shape,shape,5
6206,794450.0,1,1,1,shape,shape,shape,6
6207,794450.0,1,1,1,shape,shape,shape,7
6208,794450.0,1,1,1,shape,shape,shape,8
6209,794450.0,0,3,,shape,shape,time out,9
6210,794450.0,0,2,3,number,number,color,10
6211,794450.0,0,2,1,number,number,shape,11
6212,794450.0,0,2,3,number,number,color,12
6213,794450.0,0,2,1,number,number,shape,13
6214,794450.0,1,1,2,number,number,number,14
6215,794450.0,1,1,2,number,number,number,15
6216,794450.0,1,1,2,number,number,number,16
6217,794450.0,1,1,2,number,number,number,17
6218,794450.0,1,1,2,number,number,number,18
6219,794450.0,0,2,1,color,color,shape,19
6220,794450.0,1,1,3,color,color,color,20
6221,794450.0,1,1,3,color,color,color,21
6222,794450.0,1,1,3,color,color,color,22
6223,794450.0,1,1,3,color,color,color,23
6224,794450.0,1,1,3,color,color,color,24
6225,794450.0,1,1,3,color,color,color,25
6226,794450.0,1,1,3,color,color,color,26
6227,794450.0,0,2,3,shape,shape,color,27
6228,794450.0,1,1,1,shape,shape,shape,28
6229,794450.0,1,1,1,shape,shape,shape,29
6230,794450.0,1,1,1,shape,shape,shape,30
6231,794450.0,1,1,1,shape,shape,shape,31
6232,794450.0,1,1,1,shape,shape,shape,32
6233,794450.0,1,1,1,shape,shape,shape,33
6234,794450.0,1,1,1,shape,shape,shape,34
6235,794450.0,0,2,3,number,number,color,35
6236,794450.0,1,1,2,number,number,number,36
6237,794450.0,0,2,1,number,number,shape,37
6238,794450.0,1,1,2,number,number,number,38
6239,794450.0,1,1,2,number,number,number,39
6240,794450.0,1,1,2,number,number,number,40
6241,794450.0,1,1,2,number,number,number,41
6242,794450.0,0,2,1,color,color,shape,42
6243,794450.0,1,1,3,color,color,color,43
6244,794450.0,1,1,3,color,color,color,44
6245,794450.0,1,1,3,color,color,color,45
6246,794450.0,1,1,3,color,color,color,46
6247,794450.0,0,2,3,number,number,color,47
6248,794450.0,1,1,2,number,number,number,48
6249,794450.0,1,1,2,number,number,number,49
6250,794450.0,1,1,2,number,number,number,50
6251,794450.0,1,1,2,number,number,number,51
6252,794450.0,1,1,2,number,number,number,52
6253,794450.0,0,2,2,shape,shape,number,53
6254,794450.0,1,1,1,shape,shape,shape,54
6255,794450.0,1,1,1,shape,shape,shape,55
6256,794450.0,1,1,1,shape,shape,shape,56
6257,794450.0,1,1,1,shape,shape,shape,57
6258,794450.0,1,1,1,shape,shape,shape,58
6259,794450.0,1,1,1,shape,shape,shape,59
6260,794450.0,1,1,3,color,color,color,60
6261,794450.0,1,1,3,color,color,color,61
6262,794450.0,1,1,3,color,color,color,62
6263,794450.0,1,1,3,color,color,color,63
6264,794450.0,0,2,1,color,color,shape,64
6265,794450.0,1,1,1,shape,shape,shape,65
6266,794450.0,1,1,1,shape,shape,shape,66
6267,794450.0,1,1,1,shape,shape,shape,67
6268,794450.0,1,1,1,shape,shape,shape,68
6269,794450.0,1,1,1,shape,shape,shape,69
6270,794450.0,0,2,3,number,number,color,70
6271,794450.0,1,1,2,number,number,number,71
6272,794450.0,1,1,2,number,number,number,72
6273,794450.0,1,1,2,number,number,number,73
6274,794450.0,1,1,2,number,number,number,74
6275,794450.0,1,1,2,number,number,number,75
6276,794450.0,1,1,2,number,number,number,76
6277,794450.0,0,2,3,shape,shape,color,77
6278,794450.0,1,1,1,shape,shape,shape,78
6279,794450.0,1,1,1,shape,shape,shape,79
6280,794450.0,1,1,1,shape,shape,shape,80
6281,794450.0,1,1,1,shape,shape,shape,81
6282,794450.0,1,1,1,shape,shape,shape,82
6283,794450.0,1,1,3,color,color,color,83
6284,794450.0,1,1,3,color,color,color,84
6285,794450.0,1,1,3,color,color,color,85
6286,794450.0,1,1,3,color,color,color,86
6287,794450.0,1,1,3,color,color,color,87
6288,794450.0,1,1,1,shape,shape,shape,88
6289,794450.0,1,1,1,shape,shape,shape,89
6290,794450.0,1,1,1,shape,shape,shape,90
6291,794450.0,1,1,1,shape,shape,shape,91
6292,794450.0,1,1,1,shape,shape,shape,92
6293,794450.0,1,1,1,shape,shape,shape,93
6294,794450.0,1,1,3,color,color,color,94
6295,794450.0,1,1,3,color,color,color,95
6296,794450.0,1,1,3,color,color,color,96
6297,794450.0,0,3,,color,color,time out,97
6298,794450.0,1,1,3,color,color,color,98
6299,794450.0,1,1,3,color,color,color,99
6300,190562.0,0,2,3,shape,shape,color,0
6301,190562.0,1,1,1,shape,shape,shape,1
6302,190562.0,1,1,1,shape,shape,shape,2
6303,190562.0,1,1,1,shape,shape,shape,3
6304,190562.0,1,1,1,shape,shape,shape,4
6305,190562.0,1,1,1,shape,shape,shape,5
6306,190562.0,1,1,1,shape,shape,shape,6
6307,190562.0,1,1,1,shape,shape,shape,7
6308,190562.0,1,1,1,shape,shape,shape,8
6309,190562.0,1,1,1,shape,shape,shape,9
6310,190562.0,0,2,1,number,number,shape,10
6311,190562.0,1,1,2,number,number,number,11
6312,190562.0,1,1,2,number,number,number,12
6313,190562.0,1,1,2,number,number,number,13
6314,190562.0,1,1,2,number,number,number,14
6315,190562.0,1,1,2,number,number,number,15
6316,190562.0,1,1,2,number,number,number,16
6317,190562.0,1,1,2,number,number,number,17
6318,190562.0,1,1,2,number,number,number,18
6319,190562.0,0,2,1,color,color,shape,19
6320,190562.0,0,2,1,color,color,shape,20
6321,190562.0,0,2,,color,color,no rule,21
6322,190562.0,0,2,1,color,color,shape,22
6323,190562.0,1,1,3,color,color,color,23
6324,190562.0,1,1,3,color,color,color,24
6325,190562.0,1,1,3,color,color,color,25
6326,190562.0,1,1,3,color,color,color,26
6327,190562.0,1,1,1,shape,shape,shape,27
6328,190562.0,1,1,1,shape,shape,shape,28
6329,190562.0,1,1,1,shape,shape,shape,29
6330,190562.0,1,1,1,shape,shape,shape,30
6331,190562.0,1,1,1,shape,shape,shape,31
6332,190562.0,1,1,1,shape,shape,shape,32
6333,190562.0,1,1,1,shape,shape,shape,33
6334,190562.0,1,1,1,shape,shape,shape,34
6335,190562.0,0,2,1,number,number,shape,35
6336,190562.0,1,1,2,number,number,number,36
6337,190562.0,1,1,2,number,number,number,37
6338,190562.0,1,1,2,number,number,number,38
6339,190562.0,1,1,2,number,number,number,39
6340,190562.0,1,1,2,number,number,number,40
6341,190562.0,1,1,2,number,number,number,41
6342,190562.0,0,2,1,color,color,shape,42
6343,190562.0,0,2,1,color,color,shape,43
6344,190562.0,1,1,3,color,color,color,44
6345,190562.0,1,1,3,color,color,color,45
6346,190562.0,1,1,3,color,color,color,46
6347,190562.0,0,2,3,number,number,color,47
6348,190562.0,1,1,2,number,number,number,48
6349,190562.0,1,1,2,number,number,number,49
6350,190562.0,1,1,2,number,number,number,50
6351,190562.0,1,1,2,number,number,number,51
6352,190562.0,1,1,2,number,number,number,52
6353,190562.0,0,2,3,shape,shape,color,53
6354,190562.0,1,1,1,shape,shape,shape,54
6355,190562.0,1,1,1,shape,shape,shape,55
6356,190562.0,1,1,1,shape,shape,shape,56
6357,190562.0,1,1,1,shape,shape,shape,57
6358,190562.0,1,1,1,shape,shape,shape,58
6359,190562.0,1,1,1,shape,shape,shape,59
6360,190562.0,1,1,3,color,color,color,60
6361,190562.0,1,1,3,color,color,color,61
6362,190562.0,1,1,3,color,color,color,62
6363,190562.0,1,1,3,color,color,color,63
6364,190562.0,1,1,3,color,color,color,64
6365,190562.0,1,1,1,shape,shape,shape,65
6366,190562.0,1,1,1,shape,shape,shape,66
6367,190562.0,1,1,1,shape,shape,shape,67
6368,190562.0,1,1,1,shape,shape,shape,68
6369,190562.0,1,1,1,shape,shape,shape,69
6370,190562.0,0,2,3,number,number,color,70
6371,190562.0,1,1,2,number,number,number,71
6372,190562.0,1,1,2,number,number,number,72
6373,190562.0,1,1,2,number,number,number,73
6374,190562.0,1,1,2,number,number,number,74
6375,190562.0,1,1,2,number,number,number,75
6376,190562.0,1,1,2,number,number,number,76
6377,190562.0,0,2,3,shape,shape,color,77
6378,190562.0,1,1,1,shape,shape,shape,78
6379,190562.0,1,1,1,shape,shape,shape,79
6380,190562.0,1,1,1,shape,shape,shape,80
6381,190562.0,1,1,1,shape,shape,shape,81
6382,190562.0,1,1,1,shape,shape,shape,82
6383,190562.0,1,1,3,color,color,color,83
6384,190562.0,1,1,3,color,color,color,84
6385,190562.0,1,1,3,color,color,color,85
6386,190562.0,1,1,3,color,color,color,86
6387,190562.0,1,1,3,color,color,color,87
6388,190562.0,1,1,1,shape,shape,shape,88
6389,190562.0,1,1,1,shape,shape,shape,89
6390,190562.0,1,1,1,shape,shape,shape,90
6391,190562.0,1,1,1,shape,shape,shape,91
6392,190562.0,1,1,1,shape,shape,shape,92
6393,190562.0,1,1,1,shape,shape,shape,93
6394,190562.0,1,1,3,color,color,color,94
6395,190562.0,1,1,3,color,color,color,95
6396,190562.0,1,1,3,color,color,color,96
6397,190562.0,1,1,3,color,color,color,97
6398,190562.0,1,1,3,color,color,color,98
6399,190562.0,1,1,3,color,color,color,99
6400,548477.0,0,2,3,shape,shape,color,0
6401,548477.0,1,1,1,shape,shape,shape,1
6402,548477.0,1,1,1,shape,shape,shape,2
6403,548477.0,1,1,1,shape,shape,shape,3
6404,548477.0,1,1,1,shape,shape,shape,4
6405,548477.0,1,1,1,shape,shape,shape,5
6406,548477.0,1,1,1,shape,shape,shape,6
6407,548477.0,0,3,,shape,shape,time out,7
6408,548477.0,0,3,,shape,shape,time out,8
6409,548477.0,0,3,,shape,shape,time out,9
6410,548477.0,0,2,1,number,number,shape,10
6411,548477.0,0,3,,number,number,time out,11
6412,548477.0,0,3,,number,number,time out,12
6413,548477.0,0,2,3,number,number,color,13
6414,548477.0,0,2,1,number,number,shape,14
6415,548477.0,0,3,,number,number,time out,15
6416,548477.0,0,3,,number,number,time out,16
6417,548477.0,0,3,,number,number,time out,17
6418,548477.0,0,2,3,number,number,color,18
6419,548477.0,1,1,3,color,color,color,19
6420,548477.0,0,3,,color,color,time out,20
6421,548477.0,0,2,1,color,color,shape,21
6422,548477.0,0,2,1,color,color,shape,22
6423,548477.0,0,2,2,color,color,number,23
6424,548477.0,0,2,1,color,color,shape,24
6425,548477.0,1,1,3,color,color,color,25
6426,548477.0,0,2,1,color,color,shape,26
6427,548477.0,0,2,,shape,shape,no rule,27
6428,548477.0,0,2,3,shape,shape,color,28
6429,548477.0,0,2,3,shape,shape,color,29
6430,548477.0,1,1,1,shape,shape,shape,30
6431,548477.0,1,1,1,shape,shape,shape,31
6432,548477.0,1,1,1,shape,shape,shape,32
6433,548477.0,1,1,1,shape,shape,shape,33
6434,548477.0,1,1,1,shape,shape,shape,34
6435,548477.0,0,2,3,number,number,color,35
6436,548477.0,0,2,1,number,number,shape,36
6437,548477.0,0,2,1,number,number,shape,37
6438,548477.0,1,1,2,number,number,number,38
6439,548477.0,1,1,2,number,number,number,39
6440,548477.0,1,1,2,number,number,number,40
6441,548477.0,0,2,1,number,number,shape,41
6442,548477.0,0,2,1,color,color,shape,42
6443,548477.0,0,2,2,color,color,number,43
6444,548477.0,0,2,1,color,color,shape,44
6445,548477.0,0,2,2,color,color,number,45
6446,548477.0,1,1,3,color,color,color,46
6447,548477.0,0,2,1,number,number,shape,47
6448,548477.0,0,2,,number,number,no rule,48
6449,548477.0,0,2,,number,number,no rule,49
6450,548477.0,0,2,,number,number,no rule,50
6451,548477.0,1,1,2,number,number,number,51
6452,548477.0,0,2,,number,number,no rule,52
6453,548477.0,1,1,1,shape,shape,shape,53
6454,548477.0,0,2,3,shape,shape,color,54
6455,548477.0,0,2,,shape,shape,no rule,55
6456,548477.0,0,2,2,shape,shape,number,56
6457,548477.0,0,2,3,shape,shape,color,57
6458,548477.0,0,2,3,shape,shape,color,58
6459,548477.0,0,2,,shape,shape,no rule,59
6460,548477.0,0,2,1,color,color,shape,60
6461,548477.0,0,2,2,color,color,number,61
6462,548477.0,1,1,3,color,color,color,62
6463,548477.0,1,1,3,color,color,color,63
6464,548477.0,1,1,3,color,color,color,64
6465,548477.0,1,1,1,shape,shape,shape,65
6466,548477.0,1,1,1,shape,shape,shape,66
6467,548477.0,1,1,1,shape,shape,shape,67
6468,548477.0,1,1,1,shape,shape,shape,68
6469,548477.0,0,2,3,shape,shape,color,69
6470,548477.0,0,2,1,number,number,shape,70
6471,548477.0,1,1,2,number,number,number,71
6472,548477.0,1,1,2,number,number,number,72
6473,548477.0,0,2,,number,number,no rule,73
6474,548477.0,0,2,3,number,number,color,74
6475,548477.0,0,2,3,number,number,color,75
6476,548477.0,0,2,1,number,number,shape,76
6477,548477.0,0,2,3,shape,shape,color,77
6478,548477.0,1,1,1,shape,shape,shape,78
6479,548477.0,0,2,3,shape,shape,color,79
6480,548477.0,0,2,3,shape,shape,color,80
6481,548477.0,1,1,1,shape,shape,shape,81
6482,548477.0,0,2,3,shape,shape,color,82
6483,548477.0,0,2,,color,color,no rule,83
6484,548477.0,0,2,1,color,color,shape,84
6485,548477.0,1,1,3,color,color,color,85
6486,548477.0,0,2,1,color,color,shape,86
6487,548477.0,1,1,3,color,color,color,87
6488,548477.0,1,1,1,shape,shape,shape,88
6489,548477.0,0,2,,shape,shape,no rule,89
6490,548477.0,0,2,,shape,shape,no rule,90
6491,548477.0,0,2,3,shape,shape,color,91
6492,548477.0,0,2,,shape,shape,no rule,92
6493,548477.0,0,2,3,shape,shape,color,93
6494,548477.0,0,2,1,color,color,shape,94
6495,548477.0,0,2,1,color,color,shape,95
6496,548477.0,0,2,2,color,color,number,96
6497,548477.0,0,2,1,color,color,shape,97
6498,548477.0,1,1,3,color,color,color,98
6499,548477.0,1,1,3,color,color,color,99
6500,517404.0,0,2,2,shape,shape,number,0
6501,517404.0,0,2,3,shape,shape,color,1
6502,517404.0,0,2,2,shape,shape,number,2
6503,517404.0,0,2,3,shape,shape,color,3
6504,517404.0,0,2,2,shape,shape,number,4
6505,517404.0,0,2,2,shape,shape,number,5
6506,517404.0,0,2,3,shape,shape,color,6
6507,517404.0,0,2,3,shape,shape,color,7
6508,517404.0,0,2,2,shape,shape,number,8
6509,517404.0,0,2,2,shape,shape,number,9
6510,517404.0,1,1,2,number,number,number,10
6511,517404.0,0,2,3,number,number,color,11
6512,517404.0,1,1,2,number,number,number,12
6513,517404.0,1,1,2,number,number,number,13
6514,517404.0,0,2,3,number,number,color,14
6515,517404.0,1,1,2,number,number,number,15
6516,517404.0,1,1,2,number,number,number,16
6517,517404.0,1,1,2,number,number,number,17
6518,517404.0,1,1,2,number,number,number,18
6519,517404.0,0,2,1,color,color,shape,19
6520,517404.0,0,2,1,color,color,shape,20
6521,517404.0,0,2,1,color,color,shape,21
6522,517404.0,0,2,2,color,color,number,22
6523,517404.0,0,2,1,color,color,shape,23
6524,517404.0,0,2,1,color,color,shape,24
6525,517404.0,0,2,2,color,color,number,25
6526,517404.0,0,2,1,color,color,shape,26
6527,517404.0,0,2,3,shape,shape,color,27
6528,517404.0,0,2,3,shape,shape,color,28
6529,517404.0,0,2,2,shape,shape,number,29
6530,517404.0,0,2,,shape,shape,no rule,30
6531,517404.0,0,2,3,shape,shape,color,31
6532,517404.0,0,2,,shape,shape,no rule,32
6533,517404.0,0,2,3,shape,shape,color,33
6534,517404.0,0,2,2,shape,shape,number,34
6535,517404.0,0,2,,number,number,no rule,35
6536,517404.0,1,1,2,number,number,number,36
6537,517404.0,0,2,3,number,number,color,37
6538,517404.0,1,1,2,number,number,number,38
6539,517404.0,0,2,3,number,number,color,39
6540,517404.0,0,2,,number,number,no rule,40
6541,517404.0,0,2,3,number,number,color,41
6542,517404.0,0,2,1,color,color,shape,42
6543,517404.0,0,2,2,color,color,number,43
6544,517404.0,0,2,2,color,color,number,44
6545,517404.0,0,2,2,color,color,number,45
6546,517404.0,0,2,1,color,color,shape,46
6547,517404.0,1,1,2,number,number,number,47
6548,517404.0,1,1,2,number,number,number,48
6549,517404.0,1,1,2,number,number,number,49
6550,517404.0,0,3,,number,number,time out,50
6551,517404.0,0,2,3,number,number,color,51
6552,517404.0,1,1,2,number,number,number,52
6553,517404.0,0,2,3,shape,shape,color,53
6554,517404.0,0,2,3,shape,shape,color,54
6555,517404.0,0,2,3,shape,shape,color,55
6556,517404.0,0,2,3,shape,shape,color,56
6557,517404.0,0,2,2,shape,shape,number,57
6558,517404.0,0,2,3,shape,shape,color,58
6559,517404.0,0,2,3,shape,shape,color,59
6560,517404.0,0,2,1,color,color,shape,60
6561,517404.0,0,2,1,color,color,shape,61
6562,517404.0,0,2,1,color,color,shape,62
6563,517404.0,0,2,1,color,color,shape,63
6564,517404.0,0,2,2,color,color,number,64
6565,517404.0,0,2,3,shape,shape,color,65
6566,517404.0,0,2,3,shape,shape,color,66
6567,517404.0,1,1,1,shape,shape,shape,67
6568,517404.0,0,2,3,shape,shape,color,68
6569,517404.0,0,2,,shape,shape,no rule,69
6570,517404.0,1,1,2,number,number,number,70
6571,517404.0,1,1,2,number,number,number,71
6572,517404.0,1,1,2,number,number,number,72
6573,517404.0,0,2,3,number,number,color,73
6574,517404.0,0,2,3,number,number,color,74
6575,517404.0,0,2,3,number,number,color,75
6576,517404.0,0,2,3,number,number,color,76
6577,517404.0,0,2,2,shape,shape,number,77
6578,517404.0,0,2,3,shape,shape,color,78
6579,517404.0,0,2,3,shape,shape,color,79
6580,517404.0,0,2,2,shape,shape,number,80
6581,517404.0,1,1,1,shape,shape,shape,81
6582,517404.0,0,3,,shape,shape,time out,82
6583,517404.0,0,3,,color,color,time out,83
6584,517404.0,1,1,3,color,color,color,84
6585,517404.0,0,2,1,color,color,shape,85
6586,517404.0,0,2,,color,color,no rule,86
6587,517404.0,0,2,1,color,color,shape,87
6588,517404.0,0,2,3,shape,shape,color,88
6589,517404.0,0,2,3,shape,shape,color,89
6590,517404.0,0,2,,shape,shape,no rule,90
6591,517404.0,0,2,3,shape,shape,color,91
6592,517404.0,0,2,3,shape,shape,color,92
6593,517404.0,1,1,1,shape,shape,shape,93
6594,517404.0,1,1,3,color,color,color,94
6595,517404.0,1,1,3,color,color,color,95
6596,517404.0,1,1,3,color,color,color,96
6597,517404.0,1,1,3,color,color,color,97
6598,517404.0,1,1,3,color,color,color,98
6599,517404.0,1,1,3,color,color,color,99
6600,615351.0,0,2,2,shape,shape,number,0
6601,615351.0,1,1,1,shape,shape,shape,1
6602,615351.0,1,1,1,shape,shape,shape,2
6603,615351.0,1,1,1,shape,shape,shape,3
6604,615351.0,1,1,1,shape,shape,shape,4
6605,615351.0,1,1,1,shape,shape,shape,5
6606,615351.0,1,1,1,shape,shape,shape,6
6607,615351.0,1,1,1,shape,shape,shape,7
6608,615351.0,1,1,1,shape,shape,shape,8
6609,615351.0,1,1,1,shape,shape,shape,9
6610,615351.0,0,2,1,number,number,shape,10
6611,615351.0,0,2,3,number,number,color,11
6612,615351.0,0,2,3,number,number,color,12
6613,615351.0,1,1,2,number,number,number,13
6614,615351.0,1,1,2,number,number,number,14
6615,615351.0,1,1,2,number,number,number,15
6616,615351.0,1,1,2,number,number,number,16
6617,615351.0,1,1,2,number,number,number,17
6618,615351.0,1,1,2,number,number,number,18
6619,615351.0,0,2,1,color,color,shape,19
6620,615351.0,0,2,2,color,color,number,20
6621,615351.0,0,2,1,color,color,shape,21
6622,615351.0,0,2,2,color,color,number,22
6623,615351.0,1,1,3,color,color,color,23
6624,615351.0,1,1,3,color,color,color,24
6625,615351.0,1,1,3,color,color,color,25
6626,615351.0,1,1,3,color,color,color,26
6627,615351.0,0,2,3,shape,shape,color,27
6628,615351.0,1,1,1,shape,shape,shape,28
6629,615351.0,1,1,1,shape,shape,shape,29
6630,615351.0,1,1,1,shape,shape,shape,30
6631,615351.0,1,1,1,shape,shape,shape,31
6632,615351.0,1,1,1,shape,shape,shape,32
6633,615351.0,1,1,1,shape,shape,shape,33
6634,615351.0,1,1,1,shape,shape,shape,34
6635,615351.0,0,2,1,number,number,shape,35
6636,615351.0,1,1,2,number,number,number,36
6637,615351.0,1,1,2,number,number,number,37
6638,615351.0,1,1,2,number,number,number,38
6639,615351.0,1,1,2,number,number,number,39
6640,615351.0,1,1,2,number,number,number,40
6641,615351.0,1,1,2,number,number,number,41
6642,615351.0,0,2,1,color,color,shape,42
6643,615351.0,1,1,3,color,color,color,43
6644,615351.0,1,1,3,color,color,color,44
6645,615351.0,1,1,3,color,color,color,45
6646,615351.0,1,1,3,color,color,color,46
6647,615351.0,0,2,1,number,number,shape,47
6648,615351.0,1,1,2,number,number,number,48
6649,615351.0,1,1,2,number,number,number,49
6650,615351.0,1,1,2,number,number,number,50
6651,615351.0,1,1,2,number,number,number,51
6652,615351.0,1,1,2,number,number,number,52
6653,615351.0,0,2,3,shape,shape,color,53
6654,615351.0,1,1,1,shape,shape,shape,54
6655,615351.0,1,1,1,shape,shape,shape,55
6656,615351.0,1,1,1,shape,shape,shape,56
6657,615351.0,1,1,1,shape,shape,shape,57
6658,615351.0,1,1,1,shape,shape,shape,58
6659,615351.0,1,1,1,shape,shape,shape,59
6660,615351.0,1,1,3,color,color,color,60
6661,615351.0,1,1,3,color,color,color,61
6662,615351.0,1,1,3,color,color,color,62
6663,615351.0,1,1,3,color,color,color,63
6664,615351.0,1,1,3,color,color,color,64
6665,615351.0,1,1,1,shape,shape,shape,65
6666,615351.0,1,1,1,shape,shape,shape,66
6667,615351.0,1,1,1,shape,shape,shape,67
6668,615351.0,1,1,1,shape,shape,shape,68
6669,615351.0,1,1,1,shape,shape,shape,69
